# ID        V        eV      rV_1     VR      eVR     VI      eVI     col2        col3       Plx       pmRA      pmDE     
  5222939   16.71    0.07    -1.45    1.238   0.08    2.559   0.079   80.622493   8.410104   1.0387    4.521     -5.968   
  5222765   15.203   0.022   -0.413   0.9     0.026   1.913   0.029   80.615221   8.418855   0.7052    0.852     -3.446   
  5222535   18.457   0.319   -2.208   1.672   0.34    3.246   0.337   80.60564    8.375016   2.0166    12.878    2.339    
  5222522   18.582   0.326   -2.326   1.442   0.366   2.972   0.349   80.605101   8.387805   0.6976    4.176     -9.636   
  5222886   16.889   0.092   -0.035   0.612   0.119   1.87    0.129   80.620262   8.423835   0.4938    1.049     -2.624   
  5222884   16.751   0.075   -0.966   1.091   0.087   2.123   0.097   80.620175   8.433427   0.4878    1.086     -3.729   
  5222862   17.137   0.104   -4.747   0.913   0.13    1.808   0.152   80.619283   7.936007   5.8972    -17.601   -20.474  
  5212569   16.261   0.047   0.01     0.773   0.06    1.792   0.075   80.357053   8.457594   0.1088    -0.27     -0.35    
  5211861   15.71    0.029   -0.378   0.879   0.036   1.962   0.039   80.327581   8.484303   0.5865    -1.969    0.66     
  5211907   18.804   0.41    -2.219   1.452   0.456   3.336   0.429   80.329488   8.4425     0.5321    1.89      -4.76    
  5212243   15.194   0.019   -0.361   0.868   0.024   1.951   0.027   80.343474   8.477167   0.9951    2.123     -1.725   
  5211912   16.177   0.044   -0.359   0.821   0.056   1.95    0.056   80.329677   8.496867   0.3223    -0.614    -2.71    
  5211947   17.61    0.146   -1.073   0.87    0.182   2.306   0.179   80.331129   8.451438   0.7121    0.847     1.033    
  5211994   16.829   0.074   -0.921   1.149   0.088   2.31    0.09    80.333104   8.456413   0.3765    2.139     -3.679   
  5212240   14.438   0.012   -0.211   0.781   0.016   1.818   0.018   80.343364   8.497867   0.7979    -0.215    -3.097   
  5212108   17.885   0.189   -1.483   1.411   0.205   2.404   0.232   80.337863   8.495557   0.8978    0.414     -1.71    
  5212059   18.174   0.24    -1.497   1.757   0.255   2.883   0.257   80.335805   8.441731   -0.9708   6.837     3.158    
  5212487   15.703   0.029   0.234    0.664   0.04    1.693   0.044   80.353631   8.002035   -0.0138   -2.376    -0.849   
  5211595   16.936   0.08    -1.204   1.072   0.097   2.252   0.101   80.31646    8.495735   1.2726    7.778     -18.552  
  5212833   16.237   0.048   -0.23    0.807   0.061   1.87    0.066   80.368053   8.468194   0.374     0.059     -2.903   
  5211753   15.542   0.026   -0.569   0.902   0.033   2.026   0.033   80.323068   8.442315   0.6481    0.322     -1.758   
  5211995   14.552   0.012   -0.586   0.925   0.016   2.017   0.016   80.333154   8.441919   1.1595    5.956     7.154    
  5212881   15.35    0.02    -0.292   0.762   0.028   1.853   0.03    80.370045   8.453781   0.5766    -0.314    -8.478   
  5212419   12.054   0.003   -0.06    0.722   0.004   1.711   0.004   80.350805   8.454442   1.146     4.815     -0.989   
  5212918   16.338   0.048   -0.806   0.989   0.06    2.143   0.059   80.371592   8.442903   0.7732    2.759     1.331    
  5212976   17.015   0.094   -2.286   1.308   0.103   3.26    0.097   80.374017   8.476346   2.2461    7.787     -7.488   
  5212914   14.392   0.01    -0.869   1.043   0.013   2.231   0.013   80.371433   8.485839   ""        ""        ""       
  5212591   16.018   0.042   -0.153   0.799   0.055   1.84    0.06    80.357971   8.457105   0.5586    2.873     -5.318   
  5214035   16.152   0.039   -0.071   0.688   0.053   1.83    0.057   80.418164   8.484816   0.3324    2.82      -4.093   
  5213921   12.524   0.004   -0.088   0.749   0.006   1.721   0.006   80.4134     8.474255   1.2902    -0.377    -9.387   
  5214186   17.476   0.362   -1.83    0.982   0.394   2.888   0.369   80.424437   8.438881   2.0786    11.068    -21.383  
  5214429   13.572   0.007   -0.376   0.824   0.009   1.897   0.01    80.434553   8.477301   0.4813    4.135     -3.951   
  5214232   15.217   0.026   -0.239   0.812   0.031   1.884   0.033   80.426349   8.444806   0.3415    2.603     -2.599   
  5214470   11.326   0.003   5.37     0.638   0.004   1.532   0.004   80.436262   8.19009    0.7262    2.767     7.721    
  5213830   18.066   0.234   -0.644   0.974   0.285   1.862   0.308   80.409592   8.448768   1.3364    4.301     -1.925   
  5213440   16.827   0.067   -0.371   0.672   0.097   1.765   0.097   80.393344   8.493247   0.5453    0.659     -0.103   
  5213028   17.233   0.112   -0.706   1.097   0.127   2.191   0.133   80.376187   8.48913    0.4072    6.285     2.004    
  5213030   14.771   0.014   -0.891   1.065   0.017   2.387   0.017   80.376281   8.448493   2.6712    7.643     -7.989   
  5213150   18.601   0.354   -1.975   1.804   0.376   2.988   0.378   80.381266   8.49738    0.2764    -1.482    0.787    
  5213193   17.5     0.14    -1.388   1.153   0.158   2.462   0.16    80.383049   8.459212   0.7727    -0.866    -6.515   
  5213288   15.119   0.019   -0.08    0.74    0.025   1.776   0.027   80.387      8.477173   0.3254    2.263     1.862    
  5213680   17.776   0.177   -1.96    1.029   0.21    2.776   0.193   80.403354   8.078843   0.4705    3.771     -3.757   
  5213556   16.342   0.044   -0.51    0.815   0.057   2.018   0.062   80.398179   8.44925    0.1124    1.254     0.353    
  5213567   15.403   0.021   -0.372   0.883   0.028   1.863   0.03    80.398636   8.4407     0.4861    -1.568    -0.332   
  5213617   16.284   0.043   -1.869   1.376   0.049   2.879   0.048   80.400727   8.444445   2.3069    6.841     -5.732   
  5213672   17.634   0.153   -1.406   1.09    0.18    2.42    0.174   80.403002   8.463873   0.7796    -1.323    2.39     
  5215870   17.391   0.129   -0.204   0.831   0.164   1.837   0.175   80.494612   8.463532   0.5911    -0.09     0.584    
  5215898   15.892   0.033   -1.767   1.242   0.039   2.97    0.036   80.495785   8.476119   3.6892    11.57     -26.039  
  5215542   15.76    0.031   -0.566   0.881   0.038   1.956   0.042   80.480943   8.470696   0.8288    4.078     -6.584   
  5215286   15.374   0.023   -2.279   0.828   0.029   1.886   0.033   80.470275   7.595249   0.7284    7.325     -0.903   
  5215332   15.634   0.025   -0.308   0.819   0.035   1.859   0.037   80.472192   8.497965   0.7365    -1.82     2.502    
  5215363   15.418   0.023   -0.153   0.774   0.03    1.789   0.033   80.473476   8.49002    0.4791    0.634     -0.798   
  5215814   16.68    0.063   0.211    0.861   0.079   1.986   0.086   80.492281   8.358119   1.3217    -0.86     -0.715   
  5215400   14.302   0.01    0.108    0.695   0.014   1.653   0.015   80.475      8.476984   -0.2846   -0.333    -1.372   
  5215412   13.576   0.007   0.078    0.689   0.009   1.651   0.011   80.47554    8.467292   0.7349    0.529     2.215    
  5215929   16.388   0.052   -0.383   0.874   0.066   1.873   0.071   80.497061   8.452677   -0.0896   0.737     -0.594   
  5215589   15.112   0.017   -0.787   0.971   0.021   2.098   0.023   80.482913   8.485971   1.3113    4.671     -14.982  
  5215249   17.152   0.089   -0.913   0.836   0.121   2.145   0.117   80.468746   8.446884   0.7399    -0.439    -0.021   
  5215212   16.67    0.058   -0.391   1.108   0.07    2.305   0.073   80.467194   7.576446   -0.0583   9.784     -9.665   
  5215132   14.967   0.016   0.55     0.759   0.022   1.794   0.023   80.463854   8.083789   1.9183    13.77     -9.874   
  5215111   17.66    0.142   -1.376   1.126   0.171   2.477   0.164   80.462982   8.143728   0.7728    -1.432    -2.002   
  5215066   15.702   0.029   -0.946   1.067   0.035   2.254   0.035   80.46109    8.491047   1.419     -5.562    -8.555   
  5214559   17.773   0.173   -1.864   1.21    0.2     2.394   0.206   80.439989   8.045176   0.5166    -1.985    6.201    
  5214565   16.463   0.057   -0.168   0.576   0.076   1.667   0.083   80.440243   8.46842    -0.0786   1.151     -0.609   
  5214748   14.04    0.009   -0.037   0.713   0.012   1.672   0.013   80.447845   8.476498   0.5977    -1.107    -4.364   
  5214926   13.518   0.007   -3.263   0.74    0.009   1.702   0.01    80.455291   7.635805   0.6911    1.484     -3.014   
  5214940   13.962   0.009   -0.094   0.764   0.012   1.729   0.013   80.455844   8.469535   0.4766    0.562     -3.12    
  5215037   18.584   0.373   -2.286   1.29    0.415   2.966   0.391   80.459914   8.470352   1.1143    5.654     -19.559  
  5215603   18.042   0.201   -1.829   1.558   0.219   2.918   0.219   80.483468   8.466518   1.2705    0.373     -5.072   
  5221105   17.755   0.169   -2.048   1.621   0.185   2.952   0.181   80.546044   8.49089    0.9055    -4.587    -18.607  
  5221093   17.169   0.109   -0.39    0.831   0.135   1.926   0.145   80.545571   8.449285   -0.536    0.038     -2.277   
  5220510   17.449   0.114   -0.666   0.824   0.156   1.773   0.164   80.521272   8.486307   0.0403    1.31      -1.225   
  5220378   18.318   0.271   -2.388   1.588   0.287   3.466   0.278   80.51577    8.44993    2.9004    11.342    -7.207   
  5221355   16.875   0.066   -0.985   1.067   0.084   2.321   0.083   80.556467   8.470145   0.5709    5.092     -3.86    
  5220478   17.607   0.164   -1.074   1.117   0.186   2.303   0.187   80.519933   8.232172   0.1819    1.092     -5.249   
  5221476   16.963   0.08    -0.294   0.941   0.098   1.999   0.11    80.56151    8.490172   -0.0826   -0.113    -0.25    
  5221356   16.827   0.069   -0.331   1.181   0.081   2.428   0.084   80.556504   7.868198   -0.5849   -4.558    -2.611   
  5220101   17.123   0.09    -0.394   0.949   0.112   1.869   0.131   80.504239   8.437886   0.8431    1.462     -2.123   
  5221399   15.403   0.022   -1.066   1.066   0.027   2.46    0.027   80.558327   8.481811   2.8927    1.824     23.013   
  5222761   15.222   0.021   0.924    0.931   0.025   2.039   0.028   80.615056   7.714663   0.3119    -1.791    -2.397   
  5221780   17.215   0.094   -0.65    0.734   0.13    2.115   0.129   80.574168   8.451757   -0.4215   2.258     -0.908   
  5222875   18.029   0.208   -1.845   1.181   0.246   2.717   0.231   80.619796   8.48466    0.149     -1.215    2.414    
  5221594   16.448   0.052   -0.378   0.846   0.067   1.791   0.075   80.566434   8.471222   0.0963    4.29      -2.22    
  5221872   18.39    0.297   -1.781   0.8     0.381   2.246   0.358   80.578007   8.456597   -0.0961   -0.898    -4.246   
  5221665   14.819   0.015   -0.218   0.807   0.019   1.826   0.021   80.569413   8.487196   0.4596    -1.098    -0.537   
  5222885   17.35    0.133   -1.885   1.344   0.149   3.043   0.139   80.620236   8.476649   2.8845    11.744    27.884   
  5222357   17.765   0.162   -1.911   1.125   0.186   2.891   0.175   80.598244   8.461364   1.5966    7.191     0.726    
  5222114   14.915   0.016   -0.783   0.967   0.021   2.131   0.02    80.588116   8.486786   0.6661    2.153     -5.865   
  5222120   18.465   0.307   -2.108   1.332   0.357   2.738   0.344   80.588336   8.452778   1.6624    3.42      -9.176   
  5222896   14.614   0.012   -0.33    0.838   0.016   1.921   0.018   80.620702   8.475118   0.8667    0.918     -7.138   
  5222470   16.839   0.08    -0.723   0.911   0.1     2.084   0.102   80.602931   8.481652   0.007     0.418     0.783    
  5222701   14.226   0.01    -0.54    0.896   0.013   2.014   0.013   80.612563   8.457177   1.683     -4.813    -5.769   
  5222480   16.375   0.05    -0.676   0.704   0.071   1.71    0.074   80.60336    8.44018    0.5321    1.886     -2.204   
  5222625   17.153   0.099   -2.005   1.365   0.11    2.771   0.112   80.609376   8.460008   1.9381    1.225     -2.595   
  5212808   16.695   0.054   -0.459   0.699   0.079   1.758   0.089   80.367002   8.506463   0.1685    0.846     0.271    
  5212954   16.241   0.045   0.004    0.664   0.062   1.698   0.068   80.373093   8.525406   0.2179    2.75      0.495    
  5211886   16.283   0.044   -3.679   -0.453  0.201   2.02    0.057   80.32862    7.785948   2.8088    10.25     15.492   
  5211966   18.278   0.301   -1.631   0.998   0.355   2.607   0.336   80.331921   8.549768   0.8745    9.448     2.862    
  5211851   16.927   0.075   -0.873   1.124   0.089   2.297   0.091   80.327148   8.519687   0.0579    1.977     -1.215   
  5211594   16.225   0.042   -0.621   0.906   0.053   1.956   0.059   80.316449   8.510693   0.4124    5.656     -4.539   
  5211754   15.965   0.035   -0.905   1.074   0.042   2.302   0.042   80.323096   8.528234   0.8264    0.738     -5.636   
  5211689   16.0     0.039   0.203    0.974   0.047   2.051   0.054   80.320394   8.413182   2.5185    -3.018    -12.362  
  5212103   16.438   0.055   0.519    0.867   0.067   2.009   0.072   80.337643   7.836768   -0.0389   -0.57     -1.848   
  5212535   16.841   0.072   -0.101   0.709   0.094   1.799   0.101   80.355663   8.51011    -0.0881   0.418     -1.572   
  5212530   17.282   0.107   -0.584   0.975   0.132   2.079   0.135   80.355453   8.506466   0.6112    -2.553    -3.136   
  5212597   18.239   0.233   -1.726   1.069   0.285   2.736   0.259   80.358211   7.571914   -1.1733   -1.323    -5.65    
  5212536   17.959   0.184   -1.145   1.121   0.222   2.219   0.23    80.35567    8.544866   0.3674    0.966     -3.042   
  5212482   16.928   0.081   -0.961   1.004   0.098   2.163   0.098   80.353438   8.559006   0.913     3.368     -4.795   
  5212769   17.482   0.121   -1.528   1.426   0.135   2.638   0.136   80.365384   8.519421   0.4005    1.825     -3.248   
  5212187   18.636   0.323   -1.738   1.168   0.384   2.39    0.405   80.34113    8.509811   1.2871    -0.523    1.43     
  5212213   17.382   0.109   -1.778   1.305   0.122   2.86    0.119   80.34222    8.512047   1.0781    -1.496    1.846    
  5212200   16.022   0.034   -0.782   0.96    0.042   2.286   0.043   80.341675   8.503172   0.8557    8.285     -2.899   
  5212312   16.215   0.046   -1.39    1.263   0.052   2.574   0.052   80.346351   8.520462   1.404     -3.629    6.832    
  5213906   18.24    0.266   -3.241   1.783   0.283   3.702   0.272   80.412752   8.559863   2.2531    1.55      -2.86    
  5213469   18.172   0.209   -2.197   0.899   0.269   2.477   0.256   80.394561   7.701992   -0.0718   -0.247    0.059    
  5213491   15.099   0.018   0.547    0.858   0.023   1.901   0.025   80.395495   7.601467   0.8926    0.751     -2.896   
  5214385   18.094   0.224   -1.417   0.912   0.278   2.384   0.257   80.432744   8.556223   1.3482    2.411     -0.61    
  5214374   13.339   0.006   -0.721   0.971   0.008   2.11    0.008   80.432281   8.549962   ""        ""        ""       
  5214360   16.622   0.06    -0.321   0.855   0.076   1.951   0.08    80.431691   8.552331   0.3257    0.806     -1.91    
  5214308   14.523   0.012   -0.259   0.796   0.016   1.851   0.017   80.429513   8.561189   0.4676    0.479     2.198    
  5214174   17.348   0.111   -0.899   0.846   0.142   1.877   0.16    80.423921   8.521884   ""        ""        ""       
  5214444   15.566   0.024   -0.355   0.758   0.033   1.879   0.034   80.435183   8.537453   0.9455    -2.572    -8.505   
  5213848   17.804   0.159   -1.684   1.387   0.178   2.895   0.175   80.410365   8.525758   0.6573    6.943     -7.176   
  5213851   16.425   0.049   -0.031   0.696   0.067   1.565   0.08    80.41046    8.533699   0.0638    0.073     0.078    
  5214160   12.757   0.004   0.392    0.59    0.006   1.469   0.006   80.423364   8.528281   0.7391    0.676     -4.13    
  5214130   17.986   0.224   -1.21    1.693   0.24    3.396   0.23    80.422122   7.634264   ""        ""        ""       
  5213198   16.81    0.064   -2.314   1.505   0.072   3.134   0.069   80.383254   8.557936   2.3412    14.36     -3.932   
  5213285   16.391   0.049   -0.602   0.939   0.06    2.016   0.067   80.386899   8.520096   0.6864    2.358     -2.863   
  5213257   18.027   0.21    -1.759   1.372   0.234   3.021   0.226   80.385744   8.510437   0.9967    2.148     -3.248   
  5213239   15.873   0.035   -0.316   0.868   0.044   1.87    0.049   80.384967   8.519556   0.202     1.695     -0.204   
  5213609   17.374   0.109   -1.304   0.923   0.134   2.113   0.145   80.400399   7.742506   ""        ""        ""       
  5213000   17.213   0.091   -1.09    1.103   0.112   2.332   0.117   80.375001   8.546032   0.3519    7.347     -3.803   
  5213153   17.369   0.113   -1.959   1.142   0.132   2.869   0.124   80.381376   8.540478   1.071     -1.843    -3.058   
  5213695   14.576   0.013   -0.445   0.86    0.016   1.909   0.017   80.403962   8.502812   1.3923    0.103     -10.095  
  5213014   16.685   0.067   -0.431   0.942   0.083   1.914   0.09    80.375605   8.507682   0.307     -0.208    -1.674   
  5214276   16.405   0.044   -0.924   1.031   0.057   2.295   0.056   80.428201   8.527125   0.7004    11.328    -5.478   
  5213912   16.133   0.039   -0.833   1.018   0.048   2.117   0.05    80.413      8.551122   0.7638    3.878     3.01     
  5213956   12.509   0.004   -0.433   0.844   0.005   1.917   0.006   80.414864   8.560233   2.3199    12.792    -19.104  
  5215031   14.627   0.013   -0.155   0.769   0.018   1.785   0.019   80.45964    8.542      0.7784    -1.582    -0.262   
